"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Singapore","SGP","Export unit value index (2015 = 100)","TX.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","138.2","145","139.3","134.8","128.1","121.4","105.6","112.4","116.9","119.1","129.2","128.1","127","125.9","127","134.8","133.7","125.9","109","107.9","112.4","100.7","96.1","88.5","94.1","99.1","105.9","108.6","118.6","104.5","113.9","126.9","126.7","122.1","120.8","100","93.6","100.1","106.7","104.3","93.8","109","119.6","116.9",
"Singapore","SGP","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT","","","","","","","","","","","","","24.9260355029587","22.8267667292058","17.7360219981668","17.6263736263737","16.737533822961","15.5835758163595","15.2571428571429","13.3348375451264","11.5223012281836","11.5999413403725","13.4116112198304","14.9930529240874","15.0905669254293","17.4560041407867","17.1198634312889","17.4041420610496","16.2268992059915","19.6206828915008","20.9892428843482","20.3621761260455","26.656641212429","28.0373212975276","28.0288258540773","21.4999023501074","22.0883697244811","19.1186708674053","15.8730720353351","16.5265976775783","16.5547293671103","20.9896497944137","24.6622137692898","21.075485893598","18.7325845484388","18.3521095454838","17.3856469365857","18.0320664188659","18.0889444236233","18.9063707985889","18.6389085653757","18.2094434756749","17.4359308322525","16.3274591055698","15.3491636337772","14.6492127684778","15.1116644476834","13.6516144846016","13.0509120760979","13.077489384173","3.32984503258389","1.78966268876727","5.08050827229451","8.5408297569975",
"Singapore","SGP","Import value index (2015 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","8.0808935709","9.280776994","9.4811222149","9.4779918188","9.6493219908","8.847638162","8.5870076073","10.9594087502","14.7645542436","16.7142512067","20.4564522149","22.247710843","24.2929016514","28.6898935901","34.5588776183","41.9092449198","44.2085698751","44.5784949391","34.2431453999","37.3829643363","45.2880509343","39.0457758259","39.1942170954","45.851185249","58.4336865367","67.3361234215","80.3501478265","88.5783718507","107.6384327099","82.7316035454","104.612721678","123.1187364021","127.8153373473","125.5577510146","127.2065366907","100","95.3724679519","110.3795076171","124.8389879813","120.9293745707","111.021223448","136.7362973167","","",
"Singapore","SGP","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","TM.VAL.MRCH.R6.ZS","0.0749216727966217","","0.0639770458114422","0.264055828946692","","","","","0.769161216432081","1.16046654389196","1.40495497878123","0.919468578330151","0.984874613463982","1.19546690455506","0.649310287121375","0.62677698466062","0.763941014186531","0.756197988118116","0.797474765248339","0.876885303402315","0.788944780110997","0.788981098249505","1.04850162850266","0.777940435540125","0.420078086252034","0.593097702575337","0.723451338706371","0.371255113837674","0.368133288412714","0.524593888203722","0.393164300330603","0.409382566933098","0.803443271306199","0.685542996508178","0.193325344400927","0.390276733242538","0.425211468912177","0.343208129639663","0.608546774327994","0.335562564697391","0.274713791566704","0.333413144285468","0.359035084089524","0.30664239585702","0.314481523709155","0.30615039785811","0.3185086127187","0.266869517136618","0.254000519158838","0.223606957094529","0.23808559600359","0.242517883631417","0.30435159924308","0.42204308501371","0.727795537003721","0.487918398168566","0.629545685360132","0.555230688158902","0.648264613227642","0.705635198841887","0.812507987312131","","","",
"Singapore","SGP","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","","","","","","","","","0.0500316465234034","0.03634131368938","0.0455705061174336","0.0180635198362241","0.0144444346182984","0.0468391357499218","0.0620382987879223","0.0440059149849974","0.0522447036105058","0.0453470577396926","0.072143006871564","0.0393819247731573","0.0214432426513175","0.0212130684105139","0.130450551221004","0.0262390680905592","0.0427960654127571","0.129542416852176","0.0222232586979365","0.0346337223343987","0.0545703462823553","0.0286930723849864","0.0806707368259128","0.142971777332079","0.194640811290818","0.17069527558118","0.390802010872742","0.444849968950698","0.312314439005695","0.484142512060241","0.273208009766927","0.298430713148829","0.372663539399701","0.461486987588347","0.521715952542431","0.574222071196461","0.56587006317423","0.612064910563095","0.638803928843625","0.720914286148296","1.35813346385278","1.4665084790352","1.5755859662441","1.57638067535192","1.5241585420609","1.78550672588526","2.62832322516182","2.1318431905331","1.25679406382662","1.79311129329926","1.90159315322602","1.6842974811041","0.666803426030794","","","",
"Singapore","SGP","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","1333000000","1295000000","1319000000","1398000000","1137000000","1243000000","1328000000","1439000000","1660000000","2039000000","2461000000","2838000000","3395000000","5127000000","8380000000","8133000000","9071000000","10471000000","13061000000","17643000000","24007000000","27572000000","28167000000","28158000000","28667000000","26285000000","25511000000","32559000000","43864000000","49656000000","60899000000","66293000000","72171000000","85234000000","102670000000","124507000000","131338000000","132437000000","101732000000","111060000000","134545000000","116000000000","116441000000","136218000000","173599000000","200047000000","238710000000","263155000000","319780000000","245785000000","310791000000","365770000000","379723000000","373016000000","377914000000","297087000000","283339000000","327923000000","370881000000","359266000000","329830000000","406226000000","475578000000","423448000000",
"Singapore","SGP","Insurance and financial services (% of commercial service imports)","TM.VAL.INSF.ZS.WT","","","","","","","","","","","","","3.92011834319527","4.2526579111945","5.17873510540788","4.74725274725275","4.52261306532664","4.39702554154542","4.08571428571429","4.12906137184116","4.28248222365869","4.25282299457397","4.26614481409002","3.89036251105217","3.76382027758175","3.27380952380953","5.41397390562125","8.79564168676702","9.70840123435387","9.28451800775533","9.08371506510886","9.18932398905287","5.65852261260733","5.63902514387241","5.58678830835502","10.6259358114706","10.0378959470394","9.49768133385255","7.80355768635396","6.81751375422696","6.14494940459988","4.87505316886431","4.85918649291527","4.5508435537418","4.04646824185051","3.95488453423351","4.13501454144677","5.03209743087645","4.78616736524112","4.37469890887058","4.92272806022976","4.88915473728322","4.54202024477767","4.76052493281162","4.32060507628657","4.76104256774803","5.70920852912262","5.33105409840501","5.76478398812723","6.2271080300583","7.88455930559374","6.86091143876274","6.71594559385956","7.36564588700779",
"Singapore","SGP","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","25.7252436716605","20.953160449241","16.758917526443","16.9346339963408","17.1333354483875","13.3075899833938","10.8231836764856","13.4725180027973","10.2978321007793","8.03535146344719","7.65753230367785","10.8630918247132","7.46077241929064","5.60306629977517","8.22356090246315","8.07118803681076","7.41111905511083","7.19855617785434","5.74815407097832","4.0898078054178","3.22897823268988","3.82154989095627","3.43023991331955","2.70663278967624","2.78465158426182","2.77160629291203","","2.17815479895263","1.67315647639698","1.40884190593085","1.17235427053661","0.932476897556451","0.871324192896738","0.890157167179406","0.73019553699462","0.614830423759884","0.537042634636748","0.489555429655907","0.398086737804604","0.37917465777537","0.410404288098625","0.463685105447274","0.408727970175066","0.377377203785249","0.365827748346153","0.347206373420771","0.314115447849958","0.296785611152218","0.34104920995017","0.381398639628317","0.361432616494486","0.352476757881778","0.337572583620666","0.438177817031435","0.462618421191833","0.403890305610117","0.395533856443668","0.321601068795201","0.320663348672752","0.256764546838786","0.206309170478793","0.198266524892399",
"Singapore","SGP","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.57696502581255","","","","","","0.148929568724791","2.27599574813981","2.27599574813981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Singapore","SGP","Bound rate, simple mean, primary products (%)","TM.TAX.TCOM.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52","9.49","9.49","9.49","9.49","9.49","9.49","9.47","9.47","9.47","9.47","9.47","26.32","26.37","26.22","26.82","27","24.69","24.01","23.94","9.45","9.45","9.45","9.45","9.45","9.45","9.45","","",
"Singapore","SGP","Share of tariff lines with specific rates, all products (%)","TM.TAX.MRCH.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.994162259255563","","","","","","0.0259844309950954","0.390973244111234","0.369333170989082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Singapore","SGP","Bound rate, simple mean, all products (%)","TM.TAX.MRCH.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.62","6.61","6.61","6.61","6.61","6.61","6.61","6.62","6.62","6.62","6.62","6.62","12.25","12.52","12.46","12.61","12.63","12.6","12.38","12.37","6.88","6.88","6.88","6.88","6.89","6.89","6.89","","",
"Singapore","SGP","Share of tariff lines with specific rates, manufactured products (%)","TM.TAX.MANF.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0452597912014966","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Singapore","SGP","Bound rate, simple mean, manufactured products (%)","TM.TAX.MANF.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.61","5.61","5.61","5.61","5.61","7.09","7.23","7.2","7.18","7.13","7.14","7.12","7.15","5.76","5.76","5.76","5.76","5.76","5.76","5.76","","",
"Singapore","SGP","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.23124598796622","3.26999518573512","2.81599334934526","2.58678863420819","3.05946630511628","2.68172179200985","4.417225822092","5.3568536121869","4.91548958549675","4.30595822094702","4.03491760073763","3.84206357824061","4.11143237006459","4.0508842864784","4.83339139598486","4.54194314259536","4.36228074322771","4.54583376342505","4.6144925580765","4.81484209309721","5.0839686833401","5.42120102397963","4.9336242529459","4.52883023187095","","","","","",
"Singapore","SGP","International tourism, expenditures for passenger transport items (current US$)","ST.INT.TRNX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2867000","3305000","3671000","3745000","3971000","4444000","4363000","4399000","4221000","5165000","5159000","5533000","6024000","6828000","6961000","7342000","7753000","8048000","8647000","8903000","9125000","9474000","9889000","10378000","10711000","1543000","","","",
"Singapore","SGP","Urban population","SP.URB.TOTL","1646400","1702400","1750200","1795000","1841600","1886900","1934400","1977600","2012000","2042500","2074507","2112900","2152400","2193000","2229800","2262600","2293300","2325300","2353600","2383500","2413945","2532835","2646466","2681061","2732221","2735957","2733373","2774789","2846108","2930901","3047132","3135083","3230698","3313471","3419048","3524506","3670704","3796038","3927213","3958723","4027887","4138012","4175950","4114826","4166664","4265762","4401365","4588599","4839396","4987573","5076732","5183688","5312437","5399162","5469724","5535002","5607283","5612253","5638676","5703569","5685807","5453566","5637022","5917648",
"Singapore","SGP","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Singapore","SGP","Completeness of birth registration, rural (%)","SP.REG.BRTH.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Population, male","SP.POP.TOTL.MA.IN","872295","899752","922919","944540","967137","989100","1012291","1033295","1049746","1064150","1078886","1096207","1113799","1131989","1148247","1162449","1175576","1189375","1201329","1214231","1228109","1288176","1346021","1363386","1388928","1390155","1388252","1409064","1445317","1488592","1545559","1585657","1632044","1675857","1732963","1794204","1881940","1959607","2031629","2040147","2067346","2118445","2127962","2084921","2105466","2158739","2240404","2360722","2514962","2600140","2642018","2694958","2768096","2823147","2863215","2892497","2917988","2901239","2906831","2949368","2943595","2818680","2913050","3058830",
"Singapore","SGP","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","310.89661","365.09832","349.44313","366.63571","337.56107","351.91292","386.34214","414.87204","487.27226","556.68876","544.4502","517.64611","596.68906","548.63333","456.33434","458.36186","456.30784","454.33141","450.68559","449.98133","422.28167","377.36817","","","","","","",
"Singapore","SGP","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","4.44808521232522","4.59818883187228","4.73530761372097","4.86914507274268","5.00673059548004","5.14374582989913","5.27686827754697","5.40835864677192","5.5377692789602","5.6639108233855","5.77920334600331","5.87730460536438","5.97470434603985","6.08325345177635","6.20116088917642","6.33093014565948","6.47157155650697","6.6135315716371","6.73629272747071","6.82949874863626","6.85591697483461","6.79300284972224","6.76370765660759","6.83808239312528","6.97815208752437","7.17860001049399","7.39006642178419","7.54502670783813","7.6386289814321","7.67757424203271","7.67067383014008","7.67314471299673","7.7385526757415","7.83235456862991","7.90289653151272","7.91509690553965","7.8736430008961","7.84388364297395","7.92132801586259","8.13459286723652","8.33750650816551","8.46096654275093","8.58060902049719","8.76140266246955","9.03727967814016","9.30311181121084","9.42142967410306","9.33120227695091","9.22102220186798","9.26633403403088","9.34331513458927","9.49870238581252","9.87114756831128","10.3712948444538","10.9183948979354","11.4891426032608","12.107956919257","12.8383872844393","13.5821491189877","14.2882283779185","15.1952679757198","16.2203521552397","16.8529336310715","17.4332629423088",
"Singapore","SGP","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.328616854025556","0.343389762934729","0.359038401498595","0.376192019367783","0.395420521631353","0.414705153791409","0.431728520973185","0.447042842493574","0.462686776759351","0.47956434316013","0.497756286209117","0.518567772638642","0.543490750315983","0.570757005759239","0.599661013040621","0.632892457238282","0.673116324363948","0.720164112253413","0.769793865011565","0.817077147105469","0.857772314106183","0.894103689986183","0.931232618779019","0.964477137414888","0.999597828573308","1.04950696698098","1.11514860750797","1.18469634829101","1.23730867178658","1.26064482669202","1.2633382225406","1.27985238923951","1.32259481879305","1.36675329316376","1.39755606421442","1.41629032179036","1.4297753910078","1.4426851431415","1.46192541896935","1.48022743759212","1.49071697175634","1.51430754565298","1.56276352350378","1.61854949221328","1.66435949700068","1.70928536058299","1.76459401258599","1.82464646102558","1.91402356860793","2.03720206842138","2.11093172512957","2.13186395362764","2.18146970577603","2.26706079710423","2.36495455663086","2.4566400854622","2.52474845965767","2.59210573220338","2.6988656137284","2.85306029941418","3.05196700149453","3.24009977288384","3.31239154819953","3.36139426608715",
"Singapore","SGP","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","0.857923777176233","0.877996010609595","0.89679704804305","0.914655940676633","0.932070916705014","0.948378953895998","0.963532358049914","0.980915979704084","1.00437773673559","1.03624149330273","1.07655424935832","1.11881167817358","1.15635413075951","1.18717081421768","1.21218969433523","1.23727256985524","1.2688706440398","1.31288924749545","1.3705990919781","1.43599868209233","1.49615334506983","1.53972467972135","1.57797572505905","1.62052915191235","1.65368704484735","1.67544259989624","1.69034376961986","1.69595021492457","1.69657483007509","1.692211945717","1.67652853376524","1.65152441335529","1.63708376486048","1.63498746949701","1.62775782300333","1.62502013945873","1.64892455355393","1.69996526405309","1.77204690268823","1.85962821480841","1.93134642349101","1.96594662266259","1.98113128688714","2.00498908255499","2.05191555637911","2.09805683040618","2.10199350157631","2.07512591185274","2.08067226017207","2.1366834073662","2.2219447694703","2.3184369666974","2.38474799468049","2.40235746613643","2.36816501526698","2.3010423286932","2.3353245736701","2.54903326129346","2.83039741984454","3.12057636489717","3.45065036688167","3.71756243082212","3.81310807407916","3.88127270188577",
"Singapore","SGP","Population ages 65 and above, male","SP.POP.65UP.MA.IN","15742","16896","18058","19325","20774","22330","24011","25724","27376","29036","30739","32505","34361","36401","38540","40781","43105","45447","47561","49511","51039","53771","56476","58155","60679","62637","64631","67297","70115","72889","76184","78715","81863","84987","88639","91934","95891","99495","104345","107875","112312","117071","119289","119195","124393","131669","138472","144349","152063","158682","163732","170990","183035","196087","209572","223442","238458","252384","267759","284733","300464","305513","327471","355732",
"Singapore","SGP","Population ages 65-69, female (% of female population)","SP.POP.6569.FE.5Y","1.31381070776085","1.32689765855034","1.34329037000253","1.36644379101476","1.39628535949738","1.43172418596631","1.47320047528943","1.52214039339983","1.57753514229855","1.63554432434989","1.68633434099967","1.72457226214084","1.76131793634379","1.80776513238829","1.86590413817754","1.93262927333865","2.00093369474246","2.06365100596896","2.11093026817536","2.13541159861176","2.12785325587688","2.08692514011563","2.04878147015164","2.03746931562045","2.05051362822915","2.08444519105122","2.11920436641909","2.139348543005","2.14639180110067","2.13307978217651","2.10797826494786","2.11061452333757","2.15710855568399","2.22868846385699","2.30430180637184","2.36090659412715","2.38205367992519","2.37802401462612","2.38066031448655","2.42372254923406","2.47510083385859","2.47664772599999","2.46268322796901","2.50242779974601","2.5929438152714","2.70012730587751","2.80861215604074","2.85801982327532","2.82263251657066","2.7318265232134","2.62176422439338","2.63344471980688","2.85033357401178","3.15093546954054","3.45839447462767","3.7732787720799","4.01021674129613","4.14123707017802","4.24805055979321","4.37597330245186","4.54930314803617","4.74385804904007","4.86157086280704","4.93520693857768",
"Singapore","SGP","Population ages 55-59, female (% of female population)","SP.POP.5559.FE.5Y","2.55998045635976","2.60364225503403","2.64939857072971","2.69946814847998","2.75695974804082","2.82070279126957","2.88715373995284","2.95127115822557","3.00314716466521","3.03171340486106","3.02703365047676","2.99028381113627","2.94127503925849","2.90000549572625","2.87852967288912","2.87915752141146","2.88754239861453","2.89413346105034","2.90733140722628","2.92035194280417","2.91468042532011","2.91218670402548","2.95774598796593","3.05804096452259","3.19027343171832","3.32546423001964","3.42411036876459","3.45990205137008","3.45472983525609","3.46169936900337","3.4751314711618","3.4366597904224","3.37623081146103","3.38739790285209","3.46904557638842","3.57933303877123","3.70240848485527","3.76863245992572","3.74527449734034","3.64762622872194","3.50734323020668","3.51494968652077","3.78468307357343","4.16136510311873","4.54896346920806","4.93597235318559","5.18919535964207","5.26268976394888","5.28591457971395","5.34375827127838","5.44253462945752","5.56989976825075","5.70027270097028","5.81835998954676","5.90637879682392","5.9494865501481","5.95534866891172","5.94590341460153","5.94968491712452","5.96421296894071","5.98250094907043","5.97861092680262","5.88096971361857","5.771099378681",
"Singapore","SGP","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","4.08951985426329","4.03484558570523","3.96945776720152","3.90155504615575","3.83997262117558","3.79020176925138","3.75410877219448","3.73024011506346","3.71480894146357","3.70685739369903","3.70819218284038","3.72624777013905","3.77700218315523","3.86908522462255","3.99534181185071","4.13193282872376","4.2448331321624","4.31804343636589","4.35978572275307","4.40534537887285","4.47288467384442","4.50307076874109","4.48893933743299","4.53778463419447","4.67875622879817","4.84786069903207","5.01476302166625","5.10709707578419","5.0689006209364","4.90369089808972","4.6804868555543","4.67289990951744","5.0100262533443","5.46786693609001","5.93208573472926","6.4098673115905","6.74014570745393","6.87243631833808","6.9674314028802","7.10228787485887","7.25507376833007","7.42063462433515","7.5966803967278","7.75622318857973","7.85299998667776","7.86920127419713","7.81996856853743","7.71759002025344","7.59604010656854","7.49316065794754","7.41171218420526","7.3207198936992","7.19737676931691","7.05352342453713","6.90492755417457","6.77889898049257","6.71027808211446","6.70565599539428","6.74002970226665","6.7720574282918","6.7634134364761","6.71224165816442","6.61938053705103","6.55673636697958",
"Singapore","SGP","Population ages 35-39, female (% of female population)","SP.POP.3539.FE.5Y","4.9349005021192","4.91379386964521","4.93803791229187","5.00260921780654","5.09300475660826","5.1851905941748","5.25611301132147","5.29542276498555","5.31361644119181","5.33375450354561","5.37191255867054","5.43339123404679","5.5149086521889","5.63091172219621","5.7981067463017","5.98074759458256","6.12823008664099","6.19898654625447","6.17072438411732","6.02695223608984","5.83257613971558","5.91274692541339","6.38536826985376","6.96795340633069","7.55473044796515","8.16410796925103","8.61086185247048","8.81833487329129","8.95476299655479","9.12179099317141","9.32759268741943","9.55440969405283","9.75429337540717","9.90057619884394","9.99007403241098","10.0278219957188","10.0142795544779","9.95644939821877","9.89136189530958","9.82839703106603","9.74081548905822","9.61934486697977","9.45269717765867","9.23859546427001","9.02136039443518","8.85081781219822","8.75306844973935","8.73037388202821","8.74690146048791","8.76083294388028","8.73832422462338","8.67311298800579","8.56587137594374","8.42703855186447","8.3216625792594","8.27655345187624","8.2491252111511","8.22248298018648","8.19133051354736","8.13098717409492","8.03557363144782","7.91799860132866","7.86418515211868","8.0037393917821",
